Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2019-04-09 17:26:28.524 +0530,"Success",0:00:05,0,0,0,"20190409_172628.524/LogFile.txt","","",1
2019-05-14 17:02:11.713 +0530,"Success",0:00:36,0,0,0,"20190514_170211.713/LogFile.txt","","",1
2019-05-15 14:19:48.773 +0530,"Success",0:00:06,0,1,0,"20190515_141948.773/LogFile.txt","","",1
2019-05-30 14:56:43.450 +0530,"Success",0:00:10,0,1,0,"20190530_145643.450/LogFile.txt","","",1
