Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2019-05-15 14:18:54.646 +0530,"Success",0:00:09,0,1,0,"20190515_141854.646/LogFile.txt","","",1
2019-05-15 17:39:33.815 +0530,"Success",0:00:10,0,1,0,"20190515_173933.815/LogFile.txt","","",1
2019-05-15 17:43:13.941 +0530,"Success",0:00:11,0,1,0,"20190515_174313.941/LogFile.txt","","",1
