Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2019-04-09 17:38:20.365 +0530,"Success",0:00:01,0,0,0,"20190409_173820.365/LogFile.txt","","",1
2019-04-24 12:09:51.836 +0530,"Success",0:00:02,0,0,0,"20190424_120951.836/LogFile.txt","","",1
2019-05-15 11:24:53.008 +0530,"Success",0:00:04,0,0,0,"20190515_112453.008/LogFile.txt","","",1
2019-05-15 17:29:45.743 +0530,"Success",0:00:00,0,0,0,"20190515_172945.743/LogFile.txt","","",1
